url,text,html_elements,headings,paragraphs,images,font_families,font_sizes,links,divs,ids,classes,css_external,css_internal,css_inline,css_declaration_blocks,css_prefixes,js_sources,meta_tags,has_meta_keywords,has_meta_description,rss,import,twitter_bootstrap,html5_tags,html5,css_transitions,flash,page_weight,media_queries,conditional_comments,included_multimedia,minified_css,font_families_list,h1_font,h2_font,h3_font,h4_font,h5_font,p_font,a_font,reset_css,normalize_css,css_pseudo_elements,no_js,html_errors,colors,color_palette,dominant_color,weight,rating
http://www.fitbit.com,23332,683,31,29,69,12,16,80,175,102,125,4,2,69,2143,true,31,5,true,true,false,false,false,13,true,true,false,120.31,true,true,false,true,"Helvetica, Lucida Grande, sans-serif,Proxima Nova Regular, helvetica, arial, sans-serif,Proxima Nova Bold, helvetica, arial, sans-serif,lucida grande, tahoma, verdana, arial, sans-serif,Proxima Nova Bold, Arial, sans-serif,Proxima Nova Light, Arial, sans-serif,Proxima Nova Semibold, Arial, sans-serif,Proxima Nova Semibold,Arial, sans-serif,Arial, Helvetica, sans-serif,Proxima Nova Regular, Arial, sans-serif,Proxima Nova Regular",proxima nova bold,proxima nova light,proxima nova bold,proxima nova regular,,proxima nova light,helvetica,false,false,true,true,8,8,"greenyellow,lightseagreen,yellowgreen,slategray,darkslategray,darkolivegreen,indianred,darkgray",green,0.9230769231,0.79
http://www.fitbit.com,23332,683,31,29,69,12,16,80,175,102,125,4,2,69,2143,true,31,5,true,true,false,false,false,13,true,true,false,120.31,true,true,false,true,"Helvetica, Lucida Grande, sans-serif,Proxima Nova Regular, helvetica, arial, sans-serif,Proxima Nova Bold, helvetica, arial, sans-serif,lucida grande, tahoma, verdana, arial, sans-serif,Proxima Nova Bold, Arial, sans-serif,Proxima Nova Light, Arial, sans-serif,Proxima Nova Semibold, Arial, sans-serif,Proxima Nova Semibold,Arial, sans-serif,Arial, Helvetica, sans-serif,Proxima Nova Regular, Arial, sans-serif,Proxima Nova Regular",proxima nova bold,proxima nova light,proxima nova bold,proxima nova regular,,proxima nova light,helvetica,false,false,true,true,8,8,"greenyellow,lightseagreen,yellowgreen,slategray,darkslategray,darkolivegreen,indianred,darkgray",green,0.9230769231,0.79
http://www.fitbit.com,23332,683,31,29,69,12,16,80,175,102,125,4,2,69,2143,true,31,5,true,true,false,false,false,13,true,true,false,120.31,true,true,false,true,"Helvetica, Lucida Grande, sans-serif,Proxima Nova Regular, helvetica, arial, sans-serif,Proxima Nova Bold, helvetica, arial, sans-serif,lucida grande, tahoma, verdana, arial, sans-serif,Proxima Nova Bold, Arial, sans-serif,Proxima Nova Light, Arial, sans-serif,Proxima Nova Semibold, Arial, sans-serif,Proxima Nova Semibold,Arial, sans-serif,Arial, Helvetica, sans-serif,Proxima Nova Regular, Arial, sans-serif,Proxima Nova Regular",proxima nova bold,proxima nova light,proxima nova bold,proxima nova regular,,proxima nova light,helvetica,false,false,true,true,8,8,"greenyellow,lightseagreen,yellowgreen,slategray,darkslategray,darkolivegreen,indianred,darkgray",green,0.9230769231,0.79
http://www.fitbit.com,23332,683,31,29,69,12,16,80,175,102,125,4,2,69,2143,true,31,5,true,true,false,false,false,13,true,true,false,120.31,true,true,false,true,"Helvetica, Lucida Grande, sans-serif,Proxima Nova Regular, helvetica, arial, sans-serif,Proxima Nova Bold, helvetica, arial, sans-serif,lucida grande, tahoma, verdana, arial, sans-serif,Proxima Nova Bold, Arial, sans-serif,Proxima Nova Light, Arial, sans-serif,Proxima Nova Semibold, Arial, sans-serif,Proxima Nova Semibold,Arial, sans-serif,Arial, Helvetica, sans-serif,Proxima Nova Regular, Arial, sans-serif,Proxima Nova Regular",proxima nova bold,proxima nova light,proxima nova bold,proxima nova regular,,proxima nova light,helvetica,false,false,true,true,8,8,"greenyellow,lightseagreen,yellowgreen,slategray,darkslategray,darkolivegreen,indianred,darkgray",green,0.9230769231,0.79
http://www.fitbit.com,23332,683,31,29,69,12,16,80,175,102,125,4,2,69,2143,true,31,5,true,true,false,false,false,13,true,true,false,120.31,true,true,false,true,"Helvetica, Lucida Grande, sans-serif,Proxima Nova Regular, helvetica, arial, sans-serif,Proxima Nova Bold, helvetica, arial, sans-serif,lucida grande, tahoma, verdana, arial, sans-serif,Proxima Nova Bold, Arial, sans-serif,Proxima Nova Light, Arial, sans-serif,Proxima Nova Semibold, Arial, sans-serif,Proxima Nova Semibold,Arial, sans-serif,Arial, Helvetica, sans-serif,Proxima Nova Regular, Arial, sans-serif,Proxima Nova Regular",proxima nova bold,proxima nova light,proxima nova bold,proxima nova regular,,proxima nova light,helvetica,false,false,true,true,8,8,"greenyellow,lightseagreen,yellowgreen,slategray,darkslategray,darkolivegreen,indianred,darkgray",green,0.9230769231,0.79
http://www.fitbit.com,23332,683,31,29,69,12,16,80,175,102,125,4,2,69,2143,true,31,5,true,true,false,false,false,13,true,true,false,120.31,true,true,false,true,"Helvetica, Lucida Grande, sans-serif,Proxima Nova Regular, helvetica, arial, sans-serif,Proxima Nova Bold, helvetica, arial, sans-serif,lucida grande, tahoma, verdana, arial, sans-serif,Proxima Nova Bold, Arial, sans-serif,Proxima Nova Light, Arial, sans-serif,Proxima Nova Semibold, Arial, sans-serif,Proxima Nova Semibold,Arial, sans-serif,Arial, Helvetica, sans-serif,Proxima Nova Regular, Arial, sans-serif,Proxima Nova Regular",proxima nova bold,proxima nova light,proxima nova bold,proxima nova regular,,proxima nova light,helvetica,false,false,true,true,8,8,"greenyellow,lightseagreen,yellowgreen,slategray,darkslategray,darkolivegreen,indianred,darkgray",green,0.9230769231,0.79
http://www.fitbit.com,23332,683,31,29,69,12,16,80,175,102,125,4,2,69,2143,true,31,5,true,true,false,false,false,13,true,true,false,120.31,true,true,false,true,"Helvetica, Lucida Grande, sans-serif,Proxima Nova Regular, helvetica, arial, sans-serif,Proxima Nova Bold, helvetica, arial, sans-serif,lucida grande, tahoma, verdana, arial, sans-serif,Proxima Nova Bold, Arial, sans-serif,Proxima Nova Light, Arial, sans-serif,Proxima Nova Semibold, Arial, sans-serif,Proxima Nova Semibold,Arial, sans-serif,Arial, Helvetica, sans-serif,Proxima Nova Regular, Arial, sans-serif,Proxima Nova Regular",proxima nova bold,proxima nova light,proxima nova bold,proxima nova regular,,proxima nova light,helvetica,false,false,true,true,8,8,"greenyellow,lightseagreen,yellowgreen,slategray,darkslategray,darkolivegreen,indianred,darkgray",green,0.9230769231,0.79
http://www.fitbit.com,23332,683,31,29,69,12,16,80,175,102,125,4,2,69,2143,true,31,5,true,true,false,false,false,13,true,true,false,120.31,true,true,false,true,"Helvetica, Lucida Grande, sans-serif,Proxima Nova Regular, helvetica, arial, sans-serif,Proxima Nova Bold, helvetica, arial, sans-serif,lucida grande, tahoma, verdana, arial, sans-serif,Proxima Nova Bold, Arial, sans-serif,Proxima Nova Light, Arial, sans-serif,Proxima Nova Semibold, Arial, sans-serif,Proxima Nova Semibold,Arial, sans-serif,Arial, Helvetica, sans-serif,Proxima Nova Regular, Arial, sans-serif,Proxima Nova Regular",proxima nova bold,proxima nova light,proxima nova bold,proxima nova regular,,proxima nova light,helvetica,false,false,true,true,8,8,"greenyellow,lightseagreen,yellowgreen,slategray,darkslategray,darkolivegreen,indianred,darkgray",green,0.9230769231,0.79
http://www.livescore.com,8405,1657,3,1,4,2,2,234,39,3,69,0,2,24,581,true,1,3,true,true,false,false,false,0,false,false,false,63.45,true,false,false,false,"tahoma, arial, helvetica, sans-serif,Verdana, Arial, sans-serif",verdana,tahoma,,,,tahoma,tahoma,false,false,false,false,69,9,"black,sandybrown,forestgreen,gold,chocolate,saddlebrown,crimson,saddlebrown,dimgrey",black,0.5384615385,0.14
http://www.livescore.com,8405,1657,3,1,4,2,2,234,39,3,69,0,2,24,581,true,1,3,true,true,false,false,false,0,false,false,false,63.45,true,false,false,false,"tahoma, arial, helvetica, sans-serif,Verdana, Arial, sans-serif",verdana,tahoma,,,,tahoma,tahoma,false,false,false,false,69,9,"black,sandybrown,forestgreen,gold,chocolate,saddlebrown,crimson,saddlebrown,dimgrey",black,0.5384615385,0.14
http://www.livescore.com,8405,1657,3,1,4,2,2,234,39,3,69,0,2,24,581,true,1,3,true,true,false,false,false,0,false,false,false,63.45,true,false,false,false,"tahoma, arial, helvetica, sans-serif,Verdana, Arial, sans-serif",verdana,tahoma,,,,tahoma,tahoma,false,false,false,false,69,9,"black,sandybrown,forestgreen,gold,chocolate,saddlebrown,crimson,saddlebrown,dimgrey",black,0.5384615385,0.14
http://www.livescore.com,8405,1657,3,1,4,2,2,234,39,3,69,0,2,24,581,true,1,3,true,true,false,false,false,0,false,false,false,63.45,true,false,false,false,"tahoma, arial, helvetica, sans-serif,Verdana, Arial, sans-serif",verdana,tahoma,,,,tahoma,tahoma,false,false,false,false,69,9,"black,sandybrown,forestgreen,gold,chocolate,saddlebrown,crimson,saddlebrown,dimgrey",black,0.5384615385,0.14
http://www.livescore.com,8405,1657,3,1,4,2,2,234,39,3,69,0,2,24,581,true,1,3,true,true,false,false,false,0,false,false,false,63.45,true,false,false,false,"tahoma, arial, helvetica, sans-serif,Verdana, Arial, sans-serif",verdana,tahoma,,,,tahoma,tahoma,false,false,false,false,69,9,"black,sandybrown,forestgreen,gold,chocolate,saddlebrown,crimson,saddlebrown,dimgrey",black,0.5384615385,0.14
http://www.livescore.com,8405,1657,3,1,4,2,2,234,39,3,69,0,2,24,581,true,1,3,true,true,false,false,false,0,false,false,false,63.45,true,false,false,false,"tahoma, arial, helvetica, sans-serif,Verdana, Arial, sans-serif",verdana,tahoma,,,,tahoma,tahoma,false,false,false,false,69,9,"black,sandybrown,forestgreen,gold,chocolate,saddlebrown,crimson,saddlebrown,dimgrey",black,0.5384615385,0.14
http://www.livescore.com,8405,1657,3,1,4,2,2,234,39,3,69,0,2,24,581,true,1,3,true,true,false,false,false,0,false,false,false,63.45,true,false,false,false,"tahoma, arial, helvetica, sans-serif,Verdana, Arial, sans-serif",verdana,tahoma,,,,tahoma,tahoma,false,false,false,false,69,9,"black,sandybrown,forestgreen,gold,chocolate,saddlebrown,crimson,saddlebrown,dimgrey",black,0.5384615385,0.14
http://www.livescore.com,8405,1657,3,1,4,2,2,234,39,3,69,0,2,24,581,true,1,3,true,true,false,false,false,0,false,false,false,63.45,true,false,false,false,"tahoma, arial, helvetica, sans-serif,Verdana, Arial, sans-serif",verdana,tahoma,,,,tahoma,tahoma,false,false,false,false,69,9,"black,sandybrown,forestgreen,gold,chocolate,saddlebrown,crimson,saddlebrown,dimgrey",black,0.5384615385,0.14
http://www.livescore.com,8405,1657,3,1,4,2,2,234,39,3,69,0,2,24,581,true,1,3,true,true,false,false,false,0,false,false,false,63.45,true,false,false,false,"tahoma, arial, helvetica, sans-serif,Verdana, Arial, sans-serif",verdana,tahoma,,,,tahoma,tahoma,false,false,false,false,69,9,"black,sandybrown,forestgreen,gold,chocolate,saddlebrown,crimson,saddlebrown,dimgrey",black,0.5384615385,0.14
http://www.livescore.com,8405,1657,3,1,4,2,2,234,39,3,69,0,2,24,581,true,1,3,true,true,false,false,false,0,false,false,false,63.45,true,false,false,false,"tahoma, arial, helvetica, sans-serif,Verdana, Arial, sans-serif",verdana,tahoma,,,,tahoma,tahoma,false,false,false,false,69,9,"black,sandybrown,forestgreen,gold,chocolate,saddlebrown,crimson,saddlebrown,dimgrey",black,0.5384615385,0.14
http://www.livescore.com,8405,1657,3,1,4,2,2,234,39,3,69,0,2,24,581,true,1,3,true,true,false,false,false,0,false,false,false,63.45,true,false,false,false,"tahoma, arial, helvetica, sans-serif,Verdana, Arial, sans-serif",verdana,tahoma,,,,tahoma,tahoma,false,false,false,false,69,9,"black,sandybrown,forestgreen,gold,chocolate,saddlebrown,crimson,saddlebrown,dimgrey",black,0.5384615385,0.14
http://www.livescore.com,8405,1657,3,1,4,2,2,234,39,3,69,0,2,24,581,true,1,3,true,true,false,false,false,0,false,false,false,63.45,true,false,false,false,"tahoma, arial, helvetica, sans-serif,Verdana, Arial, sans-serif",verdana,tahoma,,,,tahoma,tahoma,false,false,false,false,69,9,"black,sandybrown,forestgreen,gold,chocolate,saddlebrown,crimson,saddlebrown,dimgrey",black,0.5384615385,0.14
http://www.livescore.com,8405,1657,3,1,4,2,2,234,39,3,69,0,2,24,581,true,1,3,true,true,false,false,false,0,false,false,false,63.45,true,false,false,false,"tahoma, arial, helvetica, sans-serif,Verdana, Arial, sans-serif",verdana,tahoma,,,,tahoma,tahoma,false,false,false,false,69,9,"black,sandybrown,forestgreen,gold,chocolate,saddlebrown,crimson,saddlebrown,dimgrey",black,0.5384615385,0.14
http://www.livescore.com,8405,1657,3,1,4,2,2,234,39,3,69,0,2,24,581,true,1,3,true,true,false,false,false,0,false,false,false,63.45,true,false,false,false,"tahoma, arial, helvetica, sans-serif,Verdana, Arial, sans-serif",verdana,tahoma,,,,tahoma,tahoma,false,false,false,false,69,9,"black,sandybrown,forestgreen,gold,chocolate,saddlebrown,crimson,saddlebrown,dimgrey",black,0.5384615385,0.14
http://www.food.com,32375,1652,79,100,62,10,17,410,249,116,218,4,3,63,4103,true,51,13,true,true,false,false,false,26,true,true,false,142.96,true,true,true,true,"arial, helvetica, clean, sans-serif,Arial, sans-serif,Serifa-Med, Tahoma, Arial, sans-serif,FontAwesome,Serifa-Med, Tahoma,Serifa-Med,SerifaD-Lig,Serifa-Med, Tahoma, sans-serif,normal Serifa-Med, Tahoma, sans-serif,Arial",,serifa-med,serifa-med,serifa-med,serifa-med,arial,arial,false,false,true,false,212,8,"beige,darkcyan,saddlebrown,skyblue,brown,deepskyblue,indianred,grey",yellow,0.7692307692,0.65
http://www.food.com,32375,1652,79,100,62,10,17,410,249,116,218,4,3,63,4103,true,51,13,true,true,false,false,false,26,true,true,false,142.96,true,true,true,true,"arial, helvetica, clean, sans-serif,Arial, sans-serif,Serifa-Med, Tahoma, Arial, sans-serif,FontAwesome,Serifa-Med, Tahoma,Serifa-Med,SerifaD-Lig,Serifa-Med, Tahoma, sans-serif,normal Serifa-Med, Tahoma, sans-serif,Arial",,serifa-med,serifa-med,serifa-med,serifa-med,arial,arial,false,false,true,false,212,8,"beige,darkcyan,saddlebrown,skyblue,brown,deepskyblue,indianred,grey",yellow,0.7692307692,0.65
http://www.food.com,32375,1652,79,100,62,10,17,410,249,116,218,4,3,63,4103,true,51,13,true,true,false,false,false,26,true,true,false,142.96,true,true,true,true,"arial, helvetica, clean, sans-serif,Arial, sans-serif,Serifa-Med, Tahoma, Arial, sans-serif,FontAwesome,Serifa-Med, Tahoma,Serifa-Med,SerifaD-Lig,Serifa-Med, Tahoma, sans-serif,normal Serifa-Med, Tahoma, sans-serif,Arial",,serifa-med,serifa-med,serifa-med,serifa-med,arial,arial,false,false,true,false,212,8,"beige,darkcyan,saddlebrown,skyblue,brown,deepskyblue,indianred,grey",yellow,0.7692307692,0.65
http://www.food.com,32375,1652,79,100,62,10,17,410,249,116,218,4,3,63,4103,true,51,13,true,true,false,false,false,26,true,true,false,142.96,true,true,true,true,"arial, helvetica, clean, sans-serif,Arial, sans-serif,Serifa-Med, Tahoma, Arial, sans-serif,FontAwesome,Serifa-Med, Tahoma,Serifa-Med,SerifaD-Lig,Serifa-Med, Tahoma, sans-serif,normal Serifa-Med, Tahoma, sans-serif,Arial",,serifa-med,serifa-med,serifa-med,serifa-med,arial,arial,false,false,true,false,212,8,"beige,darkcyan,saddlebrown,skyblue,brown,deepskyblue,indianred,grey",yellow,0.7692307692,0.65
http://www.food.com,32375,1652,79,100,62,10,17,410,249,116,218,4,3,63,4103,true,51,13,true,true,false,false,false,26,true,true,false,142.96,true,true,true,true,"arial, helvetica, clean, sans-serif,Arial, sans-serif,Serifa-Med, Tahoma, Arial, sans-serif,FontAwesome,Serifa-Med, Tahoma,Serifa-Med,SerifaD-Lig,Serifa-Med, Tahoma, sans-serif,normal Serifa-Med, Tahoma, sans-serif,Arial",,serifa-med,serifa-med,serifa-med,serifa-med,arial,arial,false,false,true,false,212,8,"beige,darkcyan,saddlebrown,skyblue,brown,deepskyblue,indianred,grey",yellow,0.7692307692,0.65
http://www.food.com,32375,1652,79,100,62,10,17,410,249,116,218,4,3,63,4103,true,51,13,true,true,false,false,false,26,true,true,false,142.96,true,true,true,true,"arial, helvetica, clean, sans-serif,Arial, sans-serif,Serifa-Med, Tahoma, Arial, sans-serif,FontAwesome,Serifa-Med, Tahoma,Serifa-Med,SerifaD-Lig,Serifa-Med, Tahoma, sans-serif,normal Serifa-Med, Tahoma, sans-serif,Arial",,serifa-med,serifa-med,serifa-med,serifa-med,arial,arial,false,false,true,false,212,8,"beige,darkcyan,saddlebrown,skyblue,brown,deepskyblue,indianred,grey",yellow,0.7692307692,0.65
http://www.food.com,32375,1652,79,100,62,10,17,410,249,116,218,4,3,63,4103,true,51,13,true,true,false,false,false,26,true,true,false,142.96,true,true,true,true,"arial, helvetica, clean, sans-serif,Arial, sans-serif,Serifa-Med, Tahoma, Arial, sans-serif,FontAwesome,Serifa-Med, Tahoma,Serifa-Med,SerifaD-Lig,Serifa-Med, Tahoma, sans-serif,normal Serifa-Med, Tahoma, sans-serif,Arial",,serifa-med,serifa-med,serifa-med,serifa-med,arial,arial,false,false,true,false,212,8,"beige,darkcyan,saddlebrown,skyblue,brown,deepskyblue,indianred,grey",yellow,0.7692307692,0.65
http://www.food.com,32375,1652,79,100,62,10,17,410,249,116,218,4,3,63,4103,true,51,13,true,true,false,false,false,26,true,true,false,142.96,true,true,true,true,"arial, helvetica, clean, sans-serif,Arial, sans-serif,Serifa-Med, Tahoma, Arial, sans-serif,FontAwesome,Serifa-Med, Tahoma,Serifa-Med,SerifaD-Lig,Serifa-Med, Tahoma, sans-serif,normal Serifa-Med, Tahoma, sans-serif,Arial",,serifa-med,serifa-med,serifa-med,serifa-med,arial,arial,false,false,true,false,212,8,"beige,darkcyan,saddlebrown,skyblue,brown,deepskyblue,indianred,grey",yellow,0.7692307692,0.65
http://www.food.com,32375,1652,79,100,62,10,17,410,249,116,218,4,3,63,4103,true,51,13,true,true,false,false,false,26,true,true,false,142.96,true,true,true,true,"arial, helvetica, clean, sans-serif,Arial, sans-serif,Serifa-Med, Tahoma, Arial, sans-serif,FontAwesome,Serifa-Med, Tahoma,Serifa-Med,SerifaD-Lig,Serifa-Med, Tahoma, sans-serif,normal Serifa-Med, Tahoma, sans-serif,Arial",,serifa-med,serifa-med,serifa-med,serifa-med,arial,arial,false,false,true,false,212,8,"beige,darkcyan,saddlebrown,skyblue,brown,deepskyblue,indianred,grey",yellow,0.7692307692,0.65
http://www.food.com,32375,1652,79,100,62,10,17,410,249,116,218,4,3,63,4103,true,51,13,true,true,false,false,false,26,true,true,false,142.96,true,true,true,true,"arial, helvetica, clean, sans-serif,Arial, sans-serif,Serifa-Med, Tahoma, Arial, sans-serif,FontAwesome,Serifa-Med, Tahoma,Serifa-Med,SerifaD-Lig,Serifa-Med, Tahoma, sans-serif,normal Serifa-Med, Tahoma, sans-serif,Arial",,serifa-med,serifa-med,serifa-med,serifa-med,arial,arial,false,false,true,false,212,8,"beige,darkcyan,saddlebrown,skyblue,brown,deepskyblue,indianred,grey",yellow,0.7692307692,0.65
http://www.food.com,32375,1652,79,100,62,10,17,410,249,116,218,4,3,63,4103,true,51,13,true,true,false,false,false,26,true,true,false,142.96,true,true,true,true,"arial, helvetica, clean, sans-serif,Arial, sans-serif,Serifa-Med, Tahoma, Arial, sans-serif,FontAwesome,Serifa-Med, Tahoma,Serifa-Med,SerifaD-Lig,Serifa-Med, Tahoma, sans-serif,normal Serifa-Med, Tahoma, sans-serif,Arial",,serifa-med,serifa-med,serifa-med,serifa-med,arial,arial,false,false,true,false,212,8,"beige,darkcyan,saddlebrown,skyblue,brown,deepskyblue,indianred,grey",yellow,0.7692307692,0.65
http://www.food.com,32375,1652,79,100,62,10,17,410,249,116,218,4,3,63,4103,true,51,13,true,true,false,false,false,26,true,true,false,142.96,true,true,true,true,"arial, helvetica, clean, sans-serif,Arial, sans-serif,Serifa-Med, Tahoma, Arial, sans-serif,FontAwesome,Serifa-Med, Tahoma,Serifa-Med,SerifaD-Lig,Serifa-Med, Tahoma, sans-serif,normal Serifa-Med, Tahoma, sans-serif,Arial",,serifa-med,serifa-med,serifa-med,serifa-med,arial,arial,false,false,true,false,212,8,"beige,darkcyan,saddlebrown,skyblue,brown,deepskyblue,indianred,grey",yellow,0.7692307692,0.65
http://www.food.com,32375,1652,79,100,62,10,17,410,249,116,218,4,3,63,4103,true,51,13,true,true,false,false,false,26,true,true,false,142.96,true,true,true,true,"arial, helvetica, clean, sans-serif,Arial, sans-serif,Serifa-Med, Tahoma, Arial, sans-serif,FontAwesome,Serifa-Med, Tahoma,Serifa-Med,SerifaD-Lig,Serifa-Med, Tahoma, sans-serif,normal Serifa-Med, Tahoma, sans-serif,Arial",,serifa-med,serifa-med,serifa-med,serifa-med,arial,arial,false,false,true,false,212,8,"beige,darkcyan,saddlebrown,skyblue,brown,deepskyblue,indianred,grey",yellow,0.7692307692,0.65
http://www.food.com,32375,1652,79,100,62,10,17,410,249,116,218,4,3,63,4103,true,51,13,true,true,false,false,false,26,true,true,false,142.96,true,true,true,true,"arial, helvetica, clean, sans-serif,Arial, sans-serif,Serifa-Med, Tahoma, Arial, sans-serif,FontAwesome,Serifa-Med, Tahoma,Serifa-Med,SerifaD-Lig,Serifa-Med, Tahoma, sans-serif,normal Serifa-Med, Tahoma, sans-serif,Arial",,serifa-med,serifa-med,serifa-med,serifa-med,arial,arial,false,false,true,false,212,8,"beige,darkcyan,saddlebrown,skyblue,brown,deepskyblue,indianred,grey",yellow,0.7692307692,0.65
http://www.food.com,32375,1652,79,100,62,10,17,410,249,116,218,4,3,63,4103,true,51,13,true,true,false,false,false,26,true,true,false,142.96,true,true,true,true,"arial, helvetica, clean, sans-serif,Arial, sans-serif,Serifa-Med, Tahoma, Arial, sans-serif,FontAwesome,Serifa-Med, Tahoma,Serifa-Med,SerifaD-Lig,Serifa-Med, Tahoma, sans-serif,normal Serifa-Med, Tahoma, sans-serif,Arial",,serifa-med,serifa-med,serifa-med,serifa-med,arial,arial,false,false,true,false,212,8,"beige,darkcyan,saddlebrown,skyblue,brown,deepskyblue,indianred,grey",yellow,0.7692307692,0.65
http://www.food.com,32375,1652,79,100,62,10,17,410,249,116,218,4,3,63,4103,true,51,13,true,true,false,false,false,26,true,true,false,142.96,true,true,true,true,"arial, helvetica, clean, sans-serif,Arial, sans-serif,Serifa-Med, Tahoma, Arial, sans-serif,FontAwesome,Serifa-Med, Tahoma,Serifa-Med,SerifaD-Lig,Serifa-Med, Tahoma, sans-serif,normal Serifa-Med, Tahoma, sans-serif,Arial",,serifa-med,serifa-med,serifa-med,serifa-med,arial,arial,false,false,true,false,212,8,"beige,darkcyan,saddlebrown,skyblue,brown,deepskyblue,indianred,grey",yellow,0.7692307692,0.65
http://www.food.com,32375,1652,79,100,62,10,17,410,249,116,218,4,3,63,4103,true,51,13,true,true,false,false,false,26,true,true,false,142.96,true,true,true,true,"arial, helvetica, clean, sans-serif,Arial, sans-serif,Serifa-Med, Tahoma, Arial, sans-serif,FontAwesome,Serifa-Med, Tahoma,Serifa-Med,SerifaD-Lig,Serifa-Med, Tahoma, sans-serif,normal Serifa-Med, Tahoma, sans-serif,Arial",,serifa-med,serifa-med,serifa-med,serifa-med,arial,arial,false,false,true,false,212,8,"beige,darkcyan,saddlebrown,skyblue,brown,deepskyblue,indianred,grey",yellow,0.7692307692,0.65
http://www.food.com,32375,1652,79,100,62,10,17,410,249,116,218,4,3,63,4103,true,51,13,true,true,false,false,false,26,true,true,false,142.96,true,true,true,true,"arial, helvetica, clean, sans-serif,Arial, sans-serif,Serifa-Med, Tahoma, Arial, sans-serif,FontAwesome,Serifa-Med, Tahoma,Serifa-Med,SerifaD-Lig,Serifa-Med, Tahoma, sans-serif,normal Serifa-Med, Tahoma, sans-serif,Arial",,serifa-med,serifa-med,serifa-med,serifa-med,arial,arial,false,false,true,false,212,8,"beige,darkcyan,saddlebrown,skyblue,brown,deepskyblue,indianred,grey",yellow,0.7692307692,0.65
http://www.food.com,32375,1652,79,100,62,10,17,410,249,116,218,4,3,63,4103,true,51,13,true,true,false,false,false,26,true,true,false,142.96,true,true,true,true,"arial, helvetica, clean, sans-serif,Arial, sans-serif,Serifa-Med, Tahoma, Arial, sans-serif,FontAwesome,Serifa-Med, Tahoma,Serifa-Med,SerifaD-Lig,Serifa-Med, Tahoma, sans-serif,normal Serifa-Med, Tahoma, sans-serif,Arial",,serifa-med,serifa-med,serifa-med,serifa-med,arial,arial,false,false,true,false,212,8,"beige,darkcyan,saddlebrown,skyblue,brown,deepskyblue,indianred,grey",yellow,0.7692307692,0.65
http://www.food.com,32375,1652,79,100,62,10,17,410,249,116,218,4,3,63,4103,true,51,13,true,true,false,false,false,26,true,true,false,142.96,true,true,true,true,"arial, helvetica, clean, sans-serif,Arial, sans-serif,Serifa-Med, Tahoma, Arial, sans-serif,FontAwesome,Serifa-Med, Tahoma,Serifa-Med,SerifaD-Lig,Serifa-Med, Tahoma, sans-serif,normal Serifa-Med, Tahoma, sans-serif,Arial",,serifa-med,serifa-med,serifa-med,serifa-med,arial,arial,false,false,true,false,212,8,"beige,darkcyan,saddlebrown,skyblue,brown,deepskyblue,indianred,grey",yellow,0.7692307692,0.65
http://www.techcrunch.com,18910,1434,77,31,53,6,18,354,289,149,253,3,3,35,2843,true,32,24,false,true,true,false,false,31,true,true,true,130.34,true,true,true,false,"open_sansregular, HelveticaNeue, Helvetica, Arial, sans-serif,alright_sansmedium, HelveticaNeue, Helvetica, Arial, sans-serif,alright_sansmediumitalic, HelveticaNeue, Helvetica, Arial, sans-serif,alright_sansblack, HelveticaNeue, Helvetica, Arial, sans-serif,Helvetica Neue, sans-serif,Helvetica Neue, Helvetica, Arial, sans-serif",,alright_sansmedium,alright_sansmedium,alright_sansblack,alright_sansmedium,alright_sansmediumitalic,open_sansregular,false,false,true,false,57,1,darkslategray,gray,0.8461538462,0.41
http://www.techcrunch.com,18910,1434,77,31,53,6,18,354,289,149,253,3,3,35,2843,true,32,24,false,true,true,false,false,31,true,true,true,130.34,true,true,true,false,"open_sansregular, HelveticaNeue, Helvetica, Arial, sans-serif,alright_sansmedium, HelveticaNeue, Helvetica, Arial, sans-serif,alright_sansmediumitalic, HelveticaNeue, Helvetica, Arial, sans-serif,alright_sansblack, HelveticaNeue, Helvetica, Arial, sans-serif,Helvetica Neue, sans-serif,Helvetica Neue, Helvetica, Arial, sans-serif",,alright_sansmedium,alright_sansmedium,alright_sansblack,alright_sansmedium,alright_sansmediumitalic,open_sansregular,false,false,true,false,57,1,darkslategray,gray,0.8461538462,0.41
http://www.techcrunch.com,18910,1434,77,31,53,6,18,354,289,149,253,3,3,35,2843,true,32,24,false,true,true,false,false,31,true,true,true,130.34,true,true,true,false,"open_sansregular, HelveticaNeue, Helvetica, Arial, sans-serif,alright_sansmedium, HelveticaNeue, Helvetica, Arial, sans-serif,alright_sansmediumitalic, HelveticaNeue, Helvetica, Arial, sans-serif,alright_sansblack, HelveticaNeue, Helvetica, Arial, sans-serif,Helvetica Neue, sans-serif,Helvetica Neue, Helvetica, Arial, sans-serif",,alright_sansmedium,alright_sansmedium,alright_sansblack,alright_sansmedium,alright_sansmediumitalic,open_sansregular,false,false,true,false,57,1,darkslategray,gray,0.8461538462,0.41
